节省计划实例ID,被抵扣账单开始时间,被抵扣账单结束时间,节省计划类型,抵扣金额,被抵扣账单目录总价,账单抵扣率,节省计划归属账号ID,对应抵扣商品CODE,被抵扣商品,被抵扣资源实例ID,抵扣折扣,货币单位,计费项,节省计划归属账号,被抵扣资源归属账号ID,被抵扣资源归属账号

spn-cbbee29bJUSMOb3K	,2026/04/02 14:57:00	,2026/04/02 14:58:00	,sfm_GenAIBeginner_spn_cn	,0.0010528,0.0010528,1,1797057687157191	,sfm_inference_public_cn	,百炼大模型推理	,4340067;llm-d1yirzwdyvdjdoo7;qwen3.5-plus;context_0-128k_input_token;;0	,1,CNY	,文本用量	,taocui@alcatel-lucent.com	,1797057687157191	,taocui@alcatel-lucent.com	
spn-cbbee29bJUSMOb3K	,2026/04/02 14:57:00	,2026/04/02 14:58:00	,sfm_GenAIBeginner_spn_cn	,0.015432,0.015432,1,1797057687157191	,sfm_inference_public_cn	,百炼大模型推理	,4340067;llm-d1yirzwdyvdjdoo7;qwen3.5-plus;context_0-128k_output_token;;0	,1,CNY	,文本用量	,taocui@alcatel-lucent.com	,1797057687157191	,taocui@alcatel-lucent.com	
spn-cbbee29bJUSMOb3K	,2026/04/02 14:56:00	,2026/04/02 14:57:00	,sfm_GenAIBeginner_spn_cn	,0.0010528,0.0010528,1,1797057687157191	,sfm_inference_public_cn	,百炼大模型推理	,4340067;llm-d1yirzwdyvdjdoo7;qwen3.5-plus;context_0-128k_input_token;;0	,1,CNY	,文本用量	,taocui@alcatel-lucent.com	,1797057687157191	,taocui@alcatel-lucent.com	
spn-cbbee29bJUSMOb3K	,2026/04/02 14:56:00	,2026/04/02 14:57:00	,sfm_GenAIBeginner_spn_cn	,0.0087456,0.0087456,1,1797057687157191	,sfm_inference_public_cn	,百炼大模型推理	,4340067;llm-d1yirzwdyvdjdoo7;qwen3.5-plus;context_0-128k_output_token;;0	,1,CNY	,文本用量	,taocui@alcatel-lucent.com	,1797057687157191	,taocui@alcatel-lucent.com	
spn-cbbee29bJUSMOb3K	,2026/04/02 14:55:00	,2026/04/02 14:56:00	,sfm_GenAIBeginner_spn_cn	,0.0594256,0.0594256,1,1797057687157191	,sfm_inference_public_cn	,百炼大模型推理	,4340067;llm-d1yirzwdyvdjdoo7;qwen3.5-plus;context_0-128k_input_token;;0	,1,CNY	,文本用量	,taocui@alcatel-lucent.com	,1797057687157191	,taocui@alcatel-lucent.com	
spn-cbbee29bJUSMOb3K	,2026/04/02 14:55:00	,2026/04/02 14:56:00	,sfm_GenAIBeginner_spn_cn	,0.0012432,0.0012432,1,1797057687157191	,sfm_inference_public_cn	,百炼大模型推理	,4340067;llm-d1yirzwdyvdjdoo7;qwen3.5-plus;context_0-128k_output_token;;0	,1,CNY	,文本用量	,taocui@alcatel-lucent.com	,1797057687157191	,taocui@alcatel-lucent.com	
spn-cbbee29bJUSMOb3K	,2026/04/02 14:54:00	,2026/04/02 14:55:00	,sfm_GenAIBeginner_spn_cn	,0.1753096,0.1753096,1,1797057687157191	,sfm_inference_public_cn	,百炼大模型推理	,4340067;llm-d1yirzwdyvdjdoo7;qwen3.5-plus;context_0-128k_input_token;;0	,1,CNY	,文本用量	,taocui@alcatel-lucent.com	,1797057687157191	,taocui@alcatel-lucent.com	
spn-cbbee29bJUSMOb3K	,2026/04/02 14:54:00	,2026/04/02 14:55:00	,sfm_GenAIBeginner_spn_cn	,0.0009936,0.0009936,1,1797057687157191	,sfm_inference_public_cn	,百炼大模型推理	,4340067;llm-d1yirzwdyvdjdoo7;qwen3.5-plus;context_0-128k_output_token;;0	,1,CNY	,文本用量	,taocui@alcatel-lucent.com	,1797057687157191	,taocui@alcatel-lucent.com	
spn-cbbee29bJUSMOb3K	,2026/04/02 14:46:00	,2026/04/02 14:47:00	,sfm_GenAIBeginner_spn_cn	,0.0010528,0.0010528,1,1797057687157191	,sfm_inference_public_cn	,百炼大模型推理	,4340067;llm-d1yirzwdyvdjdoo7;qwen3.5-plus;context_0-128k_input_token;;0	,1,CNY	,文本用量	,taocui@alcatel-lucent.com	,1797057687157191	,taocui@alcatel-lucent.com	
spn-cbbee29bJUSMOb3K	,2026/04/02 14:46:00	,2026/04/02 14:47:00	,sfm_GenAIBeginner_spn_cn	,0.0201504,0.0201504,1,1797057687157191	,sfm_inference_public_cn	,百炼大模型推理	,4340067;llm-d1yirzwdyvdjdoo7;qwen3.5-plus;context_0-128k_output_token;;0	,1,CNY	,文本用量	,taocui@alcatel-lucent.com	,1797057687157191	,taocui@alcatel-lucent.com	
spn-cbbee29bJUSMOb3K	,2026/04/02 14:43:00	,2026/04/02 14:44:00	,sfm_GenAIBeginner_spn_cn	,0.227456,0.227456,1,1797057687157191	,sfm_inference_public_cn	,百炼大模型推理	,4340067;llm-d1yirzwdyvdjdoo7;qwen3.5-plus;context_0-128k_input_token;;0	,1,CNY	,文本用量	,taocui@alcatel-lucent.com	,1797057687157191	,taocui@alcatel-lucent.com	
spn-cbbee29bJUSMOb3K	,2026/04/02 14:43:00	,2026/04/02 14:44:00	,sfm_GenAIBeginner_spn_cn	,0.0024816,0.0024816,1,1797057687157191	,sfm_inference_public_cn	,百炼大模型推理	,4340067;llm-d1yirzwdyvdjdoo7;qwen3.5-plus;context_0-128k_output_token;;0	,1,CNY	,文本用量	,taocui@alcatel-lucent.com	,1797057687157191	,taocui@alcatel-lucent.com	
spn-cbbee29bJUSMOb3K	,2026/04/02 14:25:00	,2026/04/02 14:26:00	,sfm_GenAIBeginner_spn_cn	,0.1685608,0.1685608,1,1797057687157191	,sfm_inference_public_cn	,百炼大模型推理	,4340067;llm-d1yirzwdyvdjdoo7;qwen3.5-plus;context_0-128k_input_token;;0	,1,CNY	,文本用量	,taocui@alcatel-lucent.com	,1797057687157191	,taocui@alcatel-lucent.com	
spn-cbbee29bJUSMOb3K	,2026/04/02 14:25:00	,2026/04/02 14:26:00	,sfm_GenAIBeginner_spn_cn	,0.2006016,0.2006016,1,1797057687157191	,sfm_inference_public_cn	,百炼大模型推理	,4340067;llm-d1yirzwdyvdjdoo7;qwen3.5-plus;context_0-128k_output_token;;0	,1,CNY	,文本用量	,taocui@alcatel-lucent.com	,1797057687157191	,taocui@alcatel-lucent.com	
spn-cbbee29bJUSMOb3K	,2026/04/02 14:24:00	,2026/04/02 14:25:00	,sfm_GenAIBeginner_spn_cn	,0.165932,0.165932,1,1797057687157191	,sfm_inference_public_cn	,百炼大模型推理	,4340067;llm-d1yirzwdyvdjdoo7;qwen3.5-plus;context_0-128k_input_token;;0	,1,CNY	,文本用量	,taocui@alcatel-lucent.com	,1797057687157191	,taocui@alcatel-lucent.com	
spn-cbbee29bJUSMOb3K	,2026/04/02 14:24:00	,2026/04/02 14:25:00	,sfm_GenAIBeginner_spn_cn	,0.0024816,0.0024816,1,1797057687157191	,sfm_inference_public_cn	,百炼大模型推理	,4340067;llm-d1yirzwdyvdjdoo7;qwen3.5-plus;context_0-128k_output_token;;0	,1,CNY	,文本用量	,taocui@alcatel-lucent.com	,1797057687157191	,taocui@alcatel-lucent.com	
spn-cbbee29bJUSMOb3K	,2026/04/02 14:13:00	,2026/04/02 14:14:00	,sfm_GenAIBeginner_spn_cn	,0.0010528,0.0010528,1,1797057687157191	,sfm_inference_public_cn	,百炼大模型推理	,4340067;llm-d1yirzwdyvdjdoo7;qwen3.5-plus;context_0-128k_input_token;;0	,1,CNY	,文本用量	,taocui@alcatel-lucent.com	,1797057687157191	,taocui@alcatel-lucent.com	
spn-cbbee29bJUSMOb3K	,2026/04/02 14:13:00	,2026/04/02 14:14:00	,sfm_GenAIBeginner_spn_cn	,0.0212736,0.0212736,1,1797057687157191	,sfm_inference_public_cn	,百炼大模型推理	,4340067;llm-d1yirzwdyvdjdoo7;qwen3.5-plus;context_0-128k_output_token;;0	,1,CNY	,文本用量	,taocui@alcatel-lucent.com	,1797057687157191	,taocui@alcatel-lucent.com	
spn-cbbee29bJUSMOb3K	,2026/04/02 14:12:00	,2026/04/02 14:13:00	,sfm_GenAIBeginner_spn_cn	,0.0010384,0.0010384,1,1797057687157191	,sfm_inference_public_cn	,百炼大模型推理	,4340067;llm-d1yirzwdyvdjdoo7;qwen3.5-plus;context_0-128k_input_token;;0	,1,CNY	,文本用量	,taocui@alcatel-lucent.com	,1797057687157191	,taocui@alcatel-lucent.com	
spn-cbbee29bJUSMOb3K	,2026/04/02 14:12:00	,2026/04/02 14:13:00	,sfm_GenAIBeginner_spn_cn	,0.0209568,0.0209568,1,1797057687157191	,sfm_inference_public_cn	,百炼大模型推理	,4340067;llm-d1yirzwdyvdjdoo7;qwen3.5-plus;context_0-128k_output_token;;0	,1,CNY	,文本用量	,taocui@alcatel-lucent.com	,1797057687157191	,taocui@alcatel-lucent.com	
spn-cbbee29bJUSMOb3K	,2026/04/02 14:10:00	,2026/04/02 14:11:00	,sfm_GenAIBeginner_spn_cn	,0.0010384,0.0010384,1,1797057687157191	,sfm_inference_public_cn	,百炼大模型推理	,4340067;llm-d1yirzwdyvdjdoo7;qwen3.5-plus;context_0-128k_input_token;;0	,1,CNY	,文本用量	,taocui@alcatel-lucent.com	,1797057687157191	,taocui@alcatel-lucent.com	
spn-cbbee29bJUSMOb3K	,2026/04/02 14:10:00	,2026/04/02 14:11:00	,sfm_GenAIBeginner_spn_cn	,0.020088,0.020088,1,1797057687157191	,sfm_inference_public_cn	,百炼大模型推理	,4340067;llm-d1yirzwdyvdjdoo7;qwen3.5-plus;context_0-128k_output_token;;0	,1,CNY	,文本用量	,taocui@alcatel-lucent.com	,1797057687157191	,taocui@alcatel-lucent.com	
spn-cbbee29bJUSMOb3K	,2026/04/02 14:09:00	,2026/04/02 14:10:00	,sfm_GenAIBeginner_spn_cn	,0.2078744,0.2078744,1,1797057687157191	,sfm_inference_public_cn	,百炼大模型推理	,4340067;llm-d1yirzwdyvdjdoo7;qwen3.5-plus;context_0-128k_input_token;;0	,1,CNY	,文本用量	,taocui@alcatel-lucent.com	,1797057687157191	,taocui@alcatel-lucent.com	
spn-cbbee29bJUSMOb3K	,2026/04/02 14:09:00	,2026/04/02 14:10:00	,sfm_GenAIBeginner_spn_cn	,0.0024192,0.0024192,1,1797057687157191	,sfm_inference_public_cn	,百炼大模型推理	,4340067;llm-d1yirzwdyvdjdoo7;qwen3.5-plus;context_0-128k_output_token;;0	,1,CNY	,文本用量	,taocui@alcatel-lucent.com	,1797057687157191	,taocui@alcatel-lucent.com	
spn-cbbee29bJUSMOb3K	,2026/04/02 13:55:00	,2026/04/02 13:56:00	,sfm_GenAIBeginner_spn_cn	,0.402944,0.402944,1,1797057687157191	,sfm_inference_public_cn	,百炼大模型推理	,4340067;llm-d1yirzwdyvdjdoo7;qwen3.5-plus;context_0-128k_input_token;;0	,1,CNY	,文本用量	,taocui@alcatel-lucent.com	,1797057687157191	,taocui@alcatel-lucent.com	
spn-cbbee29bJUSMOb3K	,2026/04/02 13:55:00	,2026/04/02 13:56:00	,sfm_GenAIBeginner_spn_cn	,0.0052608,0.0052608,1,1797057687157191	,sfm_inference_public_cn	,百炼大模型推理	,4340067;llm-d1yirzwdyvdjdoo7;qwen3.5-plus;context_0-128k_output_token;;0	,1,CNY	,文本用量	,taocui@alcatel-lucent.com	,1797057687157191	,taocui@alcatel-lucent.com	
spn-cbbee29bJUSMOb3K	,2026/04/02 13:50:00	,2026/04/02 13:51:00	,sfm_GenAIBeginner_spn_cn	,0.001,0.001,1,1797057687157191	,sfm_inference_public_cn	,百炼大模型推理	,4340067;llm-d1yirzwdyvdjdoo7;qwen3.5-plus;context_0-128k_input_token;;0	,1,CNY	,文本用量	,taocui@alcatel-lucent.com	,1797057687157191	,taocui@alcatel-lucent.com	
spn-cbbee29bJUSMOb3K	,2026/04/02 13:50:00	,2026/04/02 13:51:00	,sfm_GenAIBeginner_spn_cn	,0.0230496,0.0230496,1,1797057687157191	,sfm_inference_public_cn	,百炼大模型推理	,4340067;llm-d1yirzwdyvdjdoo7;qwen3.5-plus;context_0-128k_output_token;;0	,1,CNY	,文本用量	,taocui@alcatel-lucent.com	,1797057687157191	,taocui@alcatel-lucent.com	
spn-cbbee29bJUSMOb3K	,2026/04/02 13:48:00	,2026/04/02 13:49:00	,sfm_GenAIBeginner_spn_cn	,0.0009856,0.0009856,1,1797057687157191	,sfm_inference_public_cn	,百炼大模型推理	,4340067;llm-d1yirzwdyvdjdoo7;qwen3.5-plus;context_0-128k_input_token;;0	,1,CNY	,文本用量	,taocui@alcatel-lucent.com	,1797057687157191	,taocui@alcatel-lucent.com	
spn-cbbee29bJUSMOb3K	,2026/04/02 13:48:00	,2026/04/02 13:49:00	,sfm_GenAIBeginner_spn_cn	,0.0215088,0.0215088,1,1797057687157191	,sfm_inference_public_cn	,百炼大模型推理	,4340067;llm-d1yirzwdyvdjdoo7;qwen3.5-plus;context_0-128k_output_token;;0	,1,CNY	,文本用量	,taocui@alcatel-lucent.com	,1797057687157191	,taocui@alcatel-lucent.com	
spn-cbbee29bJUSMOb3K	,2026/04/02 13:47:00	,2026/04/02 13:48:00	,sfm_GenAIBeginner_spn_cn	,0.0009856,0.0009856,1,1797057687157191	,sfm_inference_public_cn	,百炼大模型推理	,4340067;llm-d1yirzwdyvdjdoo7;qwen3.5-plus;context_0-128k_input_token;;0	,1,CNY	,文本用量	,taocui@alcatel-lucent.com	,1797057687157191	,taocui@alcatel-lucent.com	
spn-cbbee29bJUSMOb3K	,2026/04/02 13:47:00	,2026/04/02 13:48:00	,sfm_GenAIBeginner_spn_cn	,0.0169344,0.0169344,1,1797057687157191	,sfm_inference_public_cn	,百炼大模型推理	,4340067;llm-d1yirzwdyvdjdoo7;qwen3.5-plus;context_0-128k_output_token;;0	,1,CNY	,文本用量	,taocui@alcatel-lucent.com	,1797057687157191	,taocui@alcatel-lucent.com	
spn-cbbee29bJUSMOb3K	,2026/04/02 13:45:00	,2026/04/02 13:46:00	,sfm_GenAIBeginner_spn_cn	,0.1898384,0.1898384,1,1797057687157191	,sfm_inference_public_cn	,百炼大模型推理	,4340067;llm-d1yirzwdyvdjdoo7;qwen3.5-plus;context_0-128k_input_token;;0	,1,CNY	,文本用量	,taocui@alcatel-lucent.com	,1797057687157191	,taocui@alcatel-lucent.com	
spn-cbbee29bJUSMOb3K	,2026/04/02 13:45:00	,2026/04/02 13:46:00	,sfm_GenAIBeginner_spn_cn	,0.0024816,0.0024816,1,1797057687157191	,sfm_inference_public_cn	,百炼大模型推理	,4340067;llm-d1yirzwdyvdjdoo7;qwen3.5-plus;context_0-128k_output_token;;0	,1,CNY	,文本用量	,taocui@alcatel-lucent.com	,1797057687157191	,taocui@alcatel-lucent.com	
spn-cbbee29bJUSMOb3K	,2026/04/02 13:39:00	,2026/04/02 13:40:00	,sfm_GenAIBeginner_spn_cn	,0.0010008,0.0010008,1,1797057687157191	,sfm_inference_public_cn	,百炼大模型推理	,4340067;llm-d1yirzwdyvdjdoo7;qwen3.5-plus;context_0-128k_input_token;;0	,1,CNY	,文本用量	,taocui@alcatel-lucent.com	,1797057687157191	,taocui@alcatel-lucent.com	
spn-cbbee29bJUSMOb3K	,2026/04/02 13:39:00	,2026/04/02 13:40:00	,sfm_GenAIBeginner_spn_cn	,0.021528,0.021528,1,1797057687157191	,sfm_inference_public_cn	,百炼大模型推理	,4340067;llm-d1yirzwdyvdjdoo7;qwen3.5-plus;context_0-128k_output_token;;0	,1,CNY	,文本用量	,taocui@alcatel-lucent.com	,1797057687157191	,taocui@alcatel-lucent.com	
spn-cbbee29bJUSMOb3K	,2026/04/02 13:38:00	,2026/04/02 13:39:00	,sfm_GenAIBeginner_spn_cn	,0.0009856,0.0009856,1,1797057687157191	,sfm_inference_public_cn	,百炼大模型推理	,4340067;llm-d1yirzwdyvdjdoo7;qwen3.5-plus;context_0-128k_input_token;;0	,1,CNY	,文本用量	,taocui@alcatel-lucent.com	,1797057687157191	,taocui@alcatel-lucent.com	
spn-cbbee29bJUSMOb3K	,2026/04/02 13:38:00	,2026/04/02 13:39:00	,sfm_GenAIBeginner_spn_cn	,0.0149904,0.0149904,1,1797057687157191	,sfm_inference_public_cn	,百炼大模型推理	,4340067;llm-d1yirzwdyvdjdoo7;qwen3.5-plus;context_0-128k_output_token;;0	,1,CNY	,文本用量	,taocui@alcatel-lucent.com	,1797057687157191	,taocui@alcatel-lucent.com	
spn-cbbee29bJUSMOb3K	,2026/04/02 13:37:00	,2026/04/02 13:38:00	,sfm_GenAIBeginner_spn_cn	,0.0009856,0.0009856,1,1797057687157191	,sfm_inference_public_cn	,百炼大模型推理	,4340067;llm-d1yirzwdyvdjdoo7;qwen3.5-plus;context_0-128k_input_token;;0	,1,CNY	,文本用量	,taocui@alcatel-lucent.com	,1797057687157191	,taocui@alcatel-lucent.com	
spn-cbbee29bJUSMOb3K	,2026/04/02 13:37:00	,2026/04/02 13:38:00	,sfm_GenAIBeginner_spn_cn	,0.0252912,0.0252912,1,1797057687157191	,sfm_inference_public_cn	,百炼大模型推理	,4340067;llm-d1yirzwdyvdjdoo7;qwen3.5-plus;context_0-128k_output_token;;0	,1,CNY	,文本用量	,taocui@alcatel-lucent.com	,1797057687157191	,taocui@alcatel-lucent.com	
spn-cbbee29bJUSMOb3K	,2026/04/02 11:01:00	,2026/04/02 11:02:00	,sfm_GenAIBeginner_spn_cn	,0.0009856,0.0009856,1,1797057687157191	,sfm_inference_public_cn	,百炼大模型推理	,4340067;llm-d1yirzwdyvdjdoo7;qwen3.5-plus;context_0-128k_input_token;;0	,1,CNY	,文本用量	,taocui@alcatel-lucent.com	,1797057687157191	,taocui@alcatel-lucent.com	
spn-cbbee29bJUSMOb3K	,2026/04/02 11:01:00	,2026/04/02 11:02:00	,sfm_GenAIBeginner_spn_cn	,0.0234432,0.0234432,1,1797057687157191	,sfm_inference_public_cn	,百炼大模型推理	,4340067;llm-d1yirzwdyvdjdoo7;qwen3.5-plus;context_0-128k_output_token;;0	,1,CNY	,文本用量	,taocui@alcatel-lucent.com	,1797057687157191	,taocui@alcatel-lucent.com	
spn-cbbee29bJUSMOb3K	,2026/04/02 10:59:00	,2026/04/02 11:00:00	,sfm_GenAIBeginner_spn_cn	,0.0009856,0.0009856,1,1797057687157191	,sfm_inference_public_cn	,百炼大模型推理	,4340067;llm-d1yirzwdyvdjdoo7;qwen3.5-plus;context_0-128k_input_token;;0	,1,CNY	,文本用量	,taocui@alcatel-lucent.com	,1797057687157191	,taocui@alcatel-lucent.com	
spn-cbbee29bJUSMOb3K	,2026/04/02 10:59:00	,2026/04/02 11:00:00	,sfm_GenAIBeginner_spn_cn	,0.0242496,0.0242496,1,1797057687157191	,sfm_inference_public_cn	,百炼大模型推理	,4340067;llm-d1yirzwdyvdjdoo7;qwen3.5-plus;context_0-128k_output_token;;0	,1,CNY	,文本用量	,taocui@alcatel-lucent.com	,1797057687157191	,taocui@alcatel-lucent.com	
spn-cbbee29bJUSMOb3K	,2026/04/02 10:57:00	,2026/04/02 10:58:00	,sfm_GenAIBeginner_spn_cn	,0.228604,0.228604,1,1797057687157191	,sfm_inference_public_cn	,百炼大模型推理	,4340067;llm-d1yirzwdyvdjdoo7;qwen3.5-plus;context_0-128k_input_token;;0	,1,CNY	,文本用量	,taocui@alcatel-lucent.com	,1797057687157191	,taocui@alcatel-lucent.com	
spn-cbbee29bJUSMOb3K	,2026/04/02 10:57:00	,2026/04/02 10:58:00	,sfm_GenAIBeginner_spn_cn	,0.0029136,0.0029136,1,1797057687157191	,sfm_inference_public_cn	,百炼大模型推理	,4340067;llm-d1yirzwdyvdjdoo7;qwen3.5-plus;context_0-128k_output_token;;0	,1,CNY	,文本用量	,taocui@alcatel-lucent.com	,1797057687157191	,taocui@alcatel-lucent.com	
spn-cbbee29bJUSMOb3K	,2026/04/02 10:42:00	,2026/04/02 10:43:00	,sfm_GenAIBeginner_spn_cn	,0.0009856,0.0009856,1,1797057687157191	,sfm_inference_public_cn	,百炼大模型推理	,4340067;llm-d1yirzwdyvdjdoo7;qwen3.5-plus;context_0-128k_input_token;;0	,1,CNY	,文本用量	,taocui@alcatel-lucent.com	,1797057687157191	,taocui@alcatel-lucent.com	
spn-cbbee29bJUSMOb3K	,2026/04/02 10:42:00	,2026/04/02 10:43:00	,sfm_GenAIBeginner_spn_cn	,0.021648,0.021648,1,1797057687157191	,sfm_inference_public_cn	,百炼大模型推理	,4340067;llm-d1yirzwdyvdjdoo7;qwen3.5-plus;context_0-128k_output_token;;0	,1,CNY	,文本用量	,taocui@alcatel-lucent.com	,1797057687157191	,taocui@alcatel-lucent.com	
spn-cbbee29bJUSMOb3K	,2026/04/02 10:41:00	,2026/04/02 10:42:00	,sfm_GenAIBeginner_spn_cn	,0.0009856,0.0009856,1,1797057687157191	,sfm_inference_public_cn	,百炼大模型推理	,4340067;llm-d1yirzwdyvdjdoo7;qwen3.5-plus;context_0-128k_input_token;;0	,1,CNY	,文本用量	,taocui@alcatel-lucent.com	,1797057687157191	,taocui@alcatel-lucent.com	
spn-cbbee29bJUSMOb3K	,2026/04/02 10:41:00	,2026/04/02 10:42:00	,sfm_GenAIBeginner_spn_cn	,0.0189024,0.0189024,1,1797057687157191	,sfm_inference_public_cn	,百炼大模型推理	,4340067;llm-d1yirzwdyvdjdoo7;qwen3.5-plus;context_0-128k_output_token;;0	,1,CNY	,文本用量	,taocui@alcatel-lucent.com	,1797057687157191	,taocui@alcatel-lucent.com	
spn-cbbee29bJUSMOb3K	,2026/04/02 10:39:00	,2026/04/02 10:40:00	,sfm_GenAIBeginner_spn_cn	,0.073984,0.073984,1,1797057687157191	,sfm_inference_public_cn	,百炼大模型推理	,4340067;llm-d1yirzwdyvdjdoo7;qwen3.5-plus;context_0-128k_input_token;;0	,1,CNY	,文本用量	,taocui@alcatel-lucent.com	,1797057687157191	,taocui@alcatel-lucent.com	
spn-cbbee29bJUSMOb3K	,2026/04/02 10:39:00	,2026/04/02 10:40:00	,sfm_GenAIBeginner_spn_cn	,0.0051504,0.0051504,1,1797057687157191	,sfm_inference_public_cn	,百炼大模型推理	,4340067;llm-d1yirzwdyvdjdoo7;qwen3.5-plus;context_0-128k_output_token;;0	,1,CNY	,文本用量	,taocui@alcatel-lucent.com	,1797057687157191	,taocui@alcatel-lucent.com	
spn-cbbee29bJUSMOb3K	,2026/04/02 10:23:00	,2026/04/02 10:24:00	,sfm_GenAIBeginner_spn_cn	,0.1725104,0.1725104,1,1797057687157191	,sfm_inference_public_cn	,百炼大模型推理	,4340067;llm-d1yirzwdyvdjdoo7;qwen3.5-plus;context_0-128k_input_token;;0	,1,CNY	,文本用量	,taocui@alcatel-lucent.com	,1797057687157191	,taocui@alcatel-lucent.com	
spn-cbbee29bJUSMOb3K	,2026/03/31 15:16:00	,2026/03/31 15:17:00	,sfm_GenAIBeginner_spn_cn	,0.0007152,0.0007152,1,1797057687157191	,sfm_inference_public_cn	,百炼大模型推理	,4340067;llm-d1yirzwdyvdjdoo7;qwen-plus;input_token;;0	,1,CNY	,文本用量	,taocui@alcatel-lucent.com	,1797057687157191	,taocui@alcatel-lucent.com	
spn-cbbee29bJUSMOb3K	,2026/03/31 15:16:00	,2026/03/31 15:17:00	,sfm_GenAIBeginner_spn_cn	,0.000576,0.000576,1,1797057687157191	,sfm_inference_public_cn	,百炼大模型推理	,4340067;llm-d1yirzwdyvdjdoo7;qwen-plus;output_token;;0	,1,CNY	,文本用量	,taocui@alcatel-lucent.com	,1797057687157191	,taocui@alcatel-lucent.com	
